FORMAT	ti84-ghidra-coverage-v1
UNNAMED_FUNCTION	00	ram	2C79	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C7F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2C8B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CA3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CBB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CC1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CD9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CDF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CE5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CEB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CF1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CF7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2CFD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D09	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D0F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D15	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D1B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D21	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D27	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D2D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D57	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D63	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D69	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D6F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D75	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2D8D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2DBD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2DC9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2DF3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2E0B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2E71	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2E83	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2E8F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2EA7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2EB9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2EBF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2EC5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2EE3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F0D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F13	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F1F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F25	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F37	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F43	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F49	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F5B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F61	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F67	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F6D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2F97	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FA3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FB5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FBB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FC1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FDF	cross_page_jump	3	DEFAULT
